"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_context"
"CRP","M26649","ARTHRITIS OF UNSPECIFIED TEMPOROMANDIBULAR JOINT","ARTHRITIS"
"CRP","M315","GIANT CELL ARTERITIS WITH POLYMYALGIA RHEUMATICA","GIANT.*CELL.*ARTERITIS; POLYMYALGIA.*RHEUMATICA"
"CRP","M316","OTHER GIANT CELL ARTERITIS","GIANT.*CELL.*ARTERITIS"
"CRP","M320","DRUG-INDUCED SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS; LUPUS.*ERYTHEMATOSUS"
"CRP","M3210","SYSTEMIC LUPUS ERYTHEMATOSUS, ORGAN OR SYSTEM INVOLVEMENT UNSPECIFIED","LUPUS; LUPUS.*ERYTHEMATOSUS"
"CRP","M3211","ENDOCARDITIS IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS; ENDOCARDITIS; LUPUS.*ERYTHEMATOSUS"
"CRP","M3212","PERICARDITIS IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS; PERICARDITIS; LUPUS.*ERYTHEMATOSUS"
"CRP","M3213","LUNG INVOLVEMENT IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS; LUPUS.*ERYTHEMATOSUS"
"CRP","M3214","GLOMERULAR DISEASE IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS; LUPUS.*ERYTHEMATOSUS"
"CRP","M3215","TUBULO-INTERSTITIAL NEPHROPATHY IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS; LUPUS.*ERYTHEMATOSUS"
"CRP","M3219","OTHER ORGAN OR SYSTEM INVOLVEMENT IN SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS; LUPUS.*ERYTHEMATOSUS"
"CRP","M328","OTHER FORMS OF SYSTEMIC LUPUS ERYTHEMATOSUS","LUPUS; LUPUS.*ERYTHEMATOSUS"
"CRP","M329","SYSTEMIC LUPUS ERYTHEMATOSUS, UNSPECIFIED","LUPUS; LUPUS.*ERYTHEMATOSUS"
"CRP","M3505","SJOGREN SYNDROME WITH INFLAMMATORY ARTHRITIS","ARTHRITIS; INFLAMMATORY.*ARTHRITIS"
"CRP","M350B","SJOGREN SYNDROME WITH VASCULITIS","VASCULITIS"
"CRP","M353","POLYMYALGIA RHEUMATICA","POLYMYALGIA.*RHEUMATICA"
"CRP","M450","ANKYLOSING SPONDYLITIS OF MULTIPLE SITES IN SPINE","ANKYLOSING.*SPONDYLITIS"
"CRP","M451","ANKYLOSING SPONDYLITIS OF OCCIPITO-ATLANTO-AXIAL REGION","ANKYLOSING.*SPONDYLITIS"
"CRP","M452","ANKYLOSING SPONDYLITIS OF CERVICAL REGION","ANKYLOSING.*SPONDYLITIS"
"CRP","M453","ANKYLOSING SPONDYLITIS OF CERVICOTHORACIC REGION","ANKYLOSING.*SPONDYLITIS"
"CRP","M454","ANKYLOSING SPONDYLITIS OF THORACIC REGION","ANKYLOSING.*SPONDYLITIS"
"CRP","M455","ANKYLOSING SPONDYLITIS OF THORACOLUMBAR REGION","ANKYLOSING.*SPONDYLITIS"
"CRP","M456","ANKYLOSING SPONDYLITIS LUMBAR REGION","ANKYLOSING.*SPONDYLITIS"
"CRP","M457","ANKYLOSING SPONDYLITIS OF LUMBOSACRAL REGION","ANKYLOSING.*SPONDYLITIS"
"CRP","M458","ANKYLOSING SPONDYLITIS SACRAL AND SACROCOCCYGEAL REGION","ANKYLOSING.*SPONDYLITIS"
"CRP","M459","ANKYLOSING SPONDYLITIS OF UNSPECIFIED SITES IN SPINE","ANKYLOSING.*SPONDYLITIS"
"CRP","M45A0","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF UNSPECIFIED SITES IN SPINE","ARTHRITIS"
"CRP","M45A1","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF OCCIPITO-ATLANTO-AXIAL REGION","ARTHRITIS"
"CRP","M45A2","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF CERVICAL REGION","ARTHRITIS"
"CRP","M45A3","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF CERVICOTHORACIC REGION","ARTHRITIS"
"CRP","M45A4","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF THORACIC REGION","ARTHRITIS"
"CRP","M45A5","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF THORACOLUMBAR REGION","ARTHRITIS"
"CRP","M45A6","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF LUMBAR REGION","ARTHRITIS"
"CRP","M45A7","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF LUMBOSACRAL REGION","ARTHRITIS"
"CRP","M45A8","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF SACRAL AND SACROCOCCYGEAL REGION","ARTHRITIS"
"CRP","M45AB","NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS OF MULTIPLE SITES IN SPINE","ARTHRITIS"
"CRP","M4620","OSTEOMYELITIS OF VERTEBRA, SITE UNSPECIFIED","OSTEOMYELITIS"
"CRP","M4621","OSTEOMYELITIS OF VERTEBRA, OCCIPITO-ATLANTO-AXIAL REGION","OSTEOMYELITIS"
"CRP","M4622","OSTEOMYELITIS OF VERTEBRA, CERVICAL REGION","OSTEOMYELITIS"
"CRP","M4623","OSTEOMYELITIS OF VERTEBRA, CERVICOTHORACIC REGION","OSTEOMYELITIS"
"CRP","M4624","OSTEOMYELITIS OF VERTEBRA, THORACIC REGION","OSTEOMYELITIS"
"CRP","M4625","OSTEOMYELITIS OF VERTEBRA, THORACOLUMBAR REGION","OSTEOMYELITIS"
"CRP","M4626","OSTEOMYELITIS OF VERTEBRA, LUMBAR REGION","OSTEOMYELITIS"
"CRP","M4627","OSTEOMYELITIS OF VERTEBRA, LUMBOSACRAL REGION","OSTEOMYELITIS"
"CRP","M4628","OSTEOMYELITIS OF VERTEBRA, SACRAL AND SACROCOCCYGEAL REGION","OSTEOMYELITIS"
"CRP","M4630","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), SITE UNSPECIFIED","INFECTION"
"CRP","M4631","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), OCCIPITO-ATLANTO-AXIAL REGION","INFECTION"
"CRP","M4632","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), CERVICAL REGION","INFECTION"
"CRP","M4633","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), CERVICOTHORACIC REGION","INFECTION"
"CRP","M4634","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), THORACIC REGION","INFECTION"
"CRP","M4635","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), THORACOLUMBAR REGION","INFECTION"
"CRP","M4636","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), LUMBAR REGION","INFECTION"
"CRP","M4637","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), LUMBOSACRAL REGION","INFECTION"
"CRP","M4638","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), SACRAL AND SACROCOCCYGEAL REGION","INFECTION"
"CRP","M4639","INFECTION OF INTERVERTEBRAL DISC (PYOGENIC), MULTIPLE SITES IN SPINE","INFECTION"
"CRP","M4830","TRAUMATIC SPONDYLOPATHY, SITE UNSPECIFIED","TRAUMA"
"CRP","M4831","TRAUMATIC SPONDYLOPATHY, OCCIPITO-ATLANTO-AXIAL REGION","TRAUMA"
"CRP","M4832","TRAUMATIC SPONDYLOPATHY, CERVICAL REGION","TRAUMA"
"CRP","M4833","TRAUMATIC SPONDYLOPATHY, CERVICOTHORACIC REGION","TRAUMA"
"CRP","M4834","TRAUMATIC SPONDYLOPATHY, THORACIC REGION","TRAUMA"
"CRP","M4835","TRAUMATIC SPONDYLOPATHY, THORACOLUMBAR REGION","TRAUMA"
"CRP","M4836","TRAUMATIC SPONDYLOPATHY, LUMBAR REGION","TRAUMA"
"CRP","M4837","TRAUMATIC SPONDYLOPATHY, LUMBOSACRAL REGION","TRAUMA"
"CRP","M4838","TRAUMATIC SPONDYLOPATHY, SACRAL AND SACROCOCCYGEAL REGION","TRAUMA"
"CRP","M6100","MYOSITIS OSSIFICANS TRAUMATICA, UNSPECIFIED SITE","TRAUMA"
"CRP","M61011","MYOSITIS OSSIFICANS TRAUMATICA, RIGHT SHOULDER","TRAUMA"
"CRP","M61012","MYOSITIS OSSIFICANS TRAUMATICA, LEFT SHOULDER","TRAUMA"
"CRP","M61019","MYOSITIS OSSIFICANS TRAUMATICA, UNSPECIFIED SHOULDER","TRAUMA"
"CRP","M61021","MYOSITIS OSSIFICANS TRAUMATICA, RIGHT UPPER ARM","TRAUMA"
"CRP","M61022","MYOSITIS OSSIFICANS TRAUMATICA, LEFT UPPER ARM","TRAUMA"
"CRP","M61029","MYOSITIS OSSIFICANS TRAUMATICA, UNSPECIFIED UPPER ARM","TRAUMA"
"CRP","M61031","MYOSITIS OSSIFICANS TRAUMATICA, RIGHT FOREARM","TRAUMA"
"CRP","M61032","MYOSITIS OSSIFICANS TRAUMATICA, LEFT FOREARM","TRAUMA"
"CRP","M61039","MYOSITIS OSSIFICANS TRAUMATICA, UNSPECIFIED FOREARM","TRAUMA"
"CRP","M61041","MYOSITIS OSSIFICANS TRAUMATICA, RIGHT HAND","TRAUMA"
"CRP","M61042","MYOSITIS OSSIFICANS TRAUMATICA, LEFT HAND","TRAUMA"
"CRP","M61049","MYOSITIS OSSIFICANS TRAUMATICA, UNSPECIFIED HAND","TRAUMA"
"CRP","M61051","MYOSITIS OSSIFICANS TRAUMATICA, RIGHT THIGH","TRAUMA"
"CRP","M61052","MYOSITIS OSSIFICANS TRAUMATICA, LEFT THIGH","TRAUMA"
"CRP","M61059","MYOSITIS OSSIFICANS TRAUMATICA, UNSPECIFIED THIGH","TRAUMA"
"CRP","M61061","MYOSITIS OSSIFICANS TRAUMATICA, RIGHT LOWER LEG","TRAUMA"
"CRP","M61062","MYOSITIS OSSIFICANS TRAUMATICA, LEFT LOWER LEG","TRAUMA"
"CRP","M61069","MYOSITIS OSSIFICANS TRAUMATICA, UNSPECIFIED LOWER LEG","TRAUMA"
"CRP","M61071","MYOSITIS OSSIFICANS TRAUMATICA, RIGHT ANKLE AND FOOT","TRAUMA"
"CRP","M61072","MYOSITIS OSSIFICANS TRAUMATICA, LEFT ANKLE AND FOOT","TRAUMA"
"CRP","M61079","MYOSITIS OSSIFICANS TRAUMATICA, UNSPECIFIED ANKLE AND FOOT","TRAUMA"
"CRP","M6108","MYOSITIS OSSIFICANS TRAUMATICA, OTHER SITE","TRAUMA"
"CRP","M6109","MYOSITIS OSSIFICANS TRAUMATICA, MULTIPLE SITES","TRAUMA"
"CRP","M6200","SEPARATION OF MUSCLE (NONTRAUMATIC), UNSPECIFIED SITE","TRAUMA"
"CRP","M62011","SEPARATION OF MUSCLE (NONTRAUMATIC), RIGHT SHOULDER","TRAUMA"
"CRP","M62012","SEPARATION OF MUSCLE (NONTRAUMATIC), LEFT SHOULDER","TRAUMA"
"CRP","M62019","SEPARATION OF MUSCLE (NONTRAUMATIC), UNSPECIFIED SHOULDER","TRAUMA"
"CRP","M62021","SEPARATION OF MUSCLE (NONTRAUMATIC), RIGHT UPPER ARM","TRAUMA"
"CRP","M62022","SEPARATION OF MUSCLE (NONTRAUMATIC), LEFT UPPER ARM","TRAUMA"
"CRP","M62029","SEPARATION OF MUSCLE (NONTRAUMATIC), UNSPECIFIED UPPER ARM","TRAUMA"
"CRP","M62031","SEPARATION OF MUSCLE (NONTRAUMATIC), RIGHT FOREARM","TRAUMA"
"CRP","M62032","SEPARATION OF MUSCLE (NONTRAUMATIC), LEFT FOREARM","TRAUMA"
"CRP","M62039","SEPARATION OF MUSCLE (NONTRAUMATIC), UNSPECIFIED FOREARM","TRAUMA"
"CRP","M62041","SEPARATION OF MUSCLE (NONTRAUMATIC), RIGHT HAND","TRAUMA"
"CRP","M62042","SEPARATION OF MUSCLE (NONTRAUMATIC), LEFT HAND","TRAUMA"
"CRP","M62049","SEPARATION OF MUSCLE (NONTRAUMATIC), UNSPECIFIED HAND","TRAUMA"
"CRP","M62051","SEPARATION OF MUSCLE (NONTRAUMATIC), RIGHT THIGH","TRAUMA"
"CRP","M62052","SEPARATION OF MUSCLE (NONTRAUMATIC), LEFT THIGH","TRAUMA"
"CRP","M62059","SEPARATION OF MUSCLE (NONTRAUMATIC), UNSPECIFIED THIGH","TRAUMA"
"CRP","M62061","SEPARATION OF MUSCLE (NONTRAUMATIC), RIGHT LOWER LEG","TRAUMA"
"CRP","M62062","SEPARATION OF MUSCLE (NONTRAUMATIC), LEFT LOWER LEG","TRAUMA"
"CRP","M62069","SEPARATION OF MUSCLE (NONTRAUMATIC), UNSPECIFIED LOWER LEG","TRAUMA"
"CRP","M62071","SEPARATION OF MUSCLE (NONTRAUMATIC), RIGHT ANKLE AND FOOT","TRAUMA"
"CRP","M62072","SEPARATION OF MUSCLE (NONTRAUMATIC), LEFT ANKLE AND FOOT","TRAUMA"
"CRP","M62079","SEPARATION OF MUSCLE (NONTRAUMATIC), UNSPECIFIED ANKLE AND FOOT","TRAUMA"
"CRP","M6208","SEPARATION OF MUSCLE (NONTRAUMATIC), OTHER SITE","TRAUMA"
"CRP","M6210","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), UNSPECIFIED SITE","TRAUMA"
"CRP","M62111","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), RIGHT SHOULDER","TRAUMA"
"CRP","M62112","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), LEFT SHOULDER","TRAUMA"
"CRP","M62119","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), UNSPECIFIED SHOULDER","TRAUMA"
"CRP","M62121","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), RIGHT UPPER ARM","TRAUMA"
"CRP","M62122","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), LEFT UPPER ARM","TRAUMA"
"CRP","M62129","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), UNSPECIFIED UPPER ARM","TRAUMA"
"CRP","M62131","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), RIGHT FOREARM","TRAUMA"
"CRP","M62132","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), LEFT FOREARM","TRAUMA"
"CRP","M62139","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), UNSPECIFIED FOREARM","TRAUMA"
"CRP","M62141","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), RIGHT HAND","TRAUMA"
"CRP","M62142","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), LEFT HAND","TRAUMA"
"CRP","M62149","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), UNSPECIFIED HAND","TRAUMA"
"CRP","M62151","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), RIGHT THIGH","TRAUMA"
"CRP","M62152","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), LEFT THIGH","TRAUMA"
"CRP","M62159","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), UNSPECIFIED THIGH","TRAUMA"
"CRP","M62161","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), RIGHT LOWER LEG","TRAUMA"
"CRP","M62162","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), LEFT LOWER LEG","TRAUMA"
"CRP","M62169","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), UNSPECIFIED LOWER LEG","TRAUMA"
"CRP","M62171","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), RIGHT ANKLE AND FOOT","TRAUMA"
"CRP","M62172","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), LEFT ANKLE AND FOOT","TRAUMA"
"CRP","M62179","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), UNSPECIFIED ANKLE AND FOOT","TRAUMA"
"CRP","M6218","OTHER RUPTURE OF MUSCLE (NONTRAUMATIC), OTHER SITE","TRAUMA"
"CRP","M6220","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, UNSPECIFIED SITE","TRAUMA"
"CRP","M62211","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, RIGHT SHOULDER","TRAUMA"
"CRP","M62212","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, LEFT SHOULDER","TRAUMA"
"CRP","M62219","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, UNSPECIFIED SHOULDER","TRAUMA"
"CRP","M62221","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, RIGHT UPPER ARM","TRAUMA"
"CRP","M62222","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, LEFT UPPER ARM","TRAUMA"
"CRP","M62229","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, UNSPECIFIED UPPER ARM","TRAUMA"
"CRP","M62231","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, RIGHT FOREARM","TRAUMA"
"CRP","M62232","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, LEFT FOREARM","TRAUMA"
"CRP","M62239","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, UNSPECIFIED FOREARM","TRAUMA"
"CRP","M62241","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, RIGHT HAND","TRAUMA"
"CRP","M62242","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, LEFT HAND","TRAUMA"
"CRP","M62249","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, UNSPECIFIED HAND","TRAUMA"
"CRP","M62251","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, RIGHT THIGH","TRAUMA"
"CRP","M62252","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, LEFT THIGH","TRAUMA"
"CRP","M62259","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, UNSPECIFIED THIGH","TRAUMA"
"CRP","M62261","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, RIGHT LOWER LEG","TRAUMA"
"CRP","M62262","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, LEFT LOWER LEG","TRAUMA"
"CRP","M62269","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, UNSPECIFIED LOWER LEG","TRAUMA"
"CRP","M62271","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, RIGHT ANKLE AND FOOT","TRAUMA"
"CRP","M62272","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, LEFT ANKLE AND FOOT","TRAUMA"
"CRP","M62279","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, UNSPECIFIED ANKLE AND FOOT","TRAUMA"
"CRP","M6228","NONTRAUMATIC ISCHEMIC INFARCTION OF MUSCLE, OTHER SITE","TRAUMA"
"CRP","M75100","UNSPECIFIED ROTATOR CUFF TEAR OR RUPTURE OF UNSPECIFIED SHOULDER, NOT SPECIFIED AS TRAUMATIC","TRAUMA"
"CRP","M75101","UNSPECIFIED ROTATOR CUFF TEAR OR RUPTURE OF RIGHT SHOULDER, NOT SPECIFIED AS TRAUMATIC","TRAUMA"
"CRP","M75102","UNSPECIFIED ROTATOR CUFF TEAR OR RUPTURE OF LEFT SHOULDER, NOT SPECIFIED AS TRAUMATIC","TRAUMA"
"CRP","M75110","INCOMPLETE ROTATOR CUFF TEAR OR RUPTURE OF UNSPECIFIED SHOULDER, NOT SPECIFIED AS TRAUMATIC","TRAUMA"
"CRP","M75111","INCOMPLETE ROTATOR CUFF TEAR OR RUPTURE OF RIGHT SHOULDER, NOT SPECIFIED AS TRAUMATIC","TRAUMA"
"CRP","M75112","INCOMPLETE ROTATOR CUFF TEAR OR RUPTURE OF LEFT SHOULDER, NOT SPECIFIED AS TRAUMATIC","TRAUMA"
"CRP","M75120","COMPLETE ROTATOR CUFF TEAR OR RUPTURE OF UNSPECIFIED SHOULDER, NOT SPECIFIED AS TRAUMATIC","TRAUMA"
"CRP","M75121","COMPLETE ROTATOR CUFF TEAR OR RUPTURE OF RIGHT SHOULDER, NOT SPECIFIED AS TRAUMATIC","TRAUMA"
"CRP","M75122","COMPLETE ROTATOR CUFF TEAR OR RUPTURE OF LEFT SHOULDER, NOT SPECIFIED AS TRAUMATIC","TRAUMA"
"CRP","M7720","PERIARTHRITIS, UNSPECIFIED WRIST","ARTHRITIS"
"CRP","M7721","PERIARTHRITIS, RIGHT WRIST","ARTHRITIS"
"CRP","M7722","PERIARTHRITIS, LEFT WRIST","ARTHRITIS"
"CRP","M7981","NONTRAUMATIC HEMATOMA OF SOFT TISSUE","TRAUMA"
"CRP","M79A11","NONTRAUMATIC COMPARTMENT SYNDROME OF RIGHT UPPER EXTREMITY","TRAUMA"
"CRP","M79A12","NONTRAUMATIC COMPARTMENT SYNDROME OF LEFT UPPER EXTREMITY","TRAUMA"
"CRP","M79A19","NONTRAUMATIC COMPARTMENT SYNDROME OF UNSPECIFIED UPPER EXTREMITY","TRAUMA"
"CRP","M79A21","NONTRAUMATIC COMPARTMENT SYNDROME OF RIGHT LOWER EXTREMITY","TRAUMA"
"CRP","M79A22","NONTRAUMATIC COMPARTMENT SYNDROME OF LEFT LOWER EXTREMITY","TRAUMA"
"CRP","M79A29","NONTRAUMATIC COMPARTMENT SYNDROME OF UNSPECIFIED LOWER EXTREMITY","TRAUMA"
"CRP","M79A3","NONTRAUMATIC COMPARTMENT SYNDROME OF ABDOMEN","TRAUMA"
"CRP","M79A9","NONTRAUMATIC COMPARTMENT SYNDROME OF OTHER SITES","TRAUMA"
"CRP","M8600","ACUTE HEMATOGENOUS OSTEOMYELITIS, UNSPECIFIED SITE","OSTEOMYELITIS"
"CRP","M86011","ACUTE HEMATOGENOUS OSTEOMYELITIS, RIGHT SHOULDER","OSTEOMYELITIS"
"CRP","M86012","ACUTE HEMATOGENOUS OSTEOMYELITIS, LEFT SHOULDER","OSTEOMYELITIS"
"CRP","M86019","ACUTE HEMATOGENOUS OSTEOMYELITIS, UNSPECIFIED SHOULDER","OSTEOMYELITIS"
"CRP","M86021","ACUTE HEMATOGENOUS OSTEOMYELITIS, RIGHT HUMERUS","OSTEOMYELITIS"
"CRP","M86022","ACUTE HEMATOGENOUS OSTEOMYELITIS, LEFT HUMERUS","OSTEOMYELITIS"
"CRP","M86029","ACUTE HEMATOGENOUS OSTEOMYELITIS, UNSPECIFIED HUMERUS","OSTEOMYELITIS"
"CRP","M86031","ACUTE HEMATOGENOUS OSTEOMYELITIS, RIGHT RADIUS AND ULNA","OSTEOMYELITIS"
"CRP","M86032","ACUTE HEMATOGENOUS OSTEOMYELITIS, LEFT RADIUS AND ULNA","OSTEOMYELITIS"
"CRP","M86039","ACUTE HEMATOGENOUS OSTEOMYELITIS, UNSPECIFIED RADIUS AND ULNA","OSTEOMYELITIS"
"CRP","M86041","ACUTE HEMATOGENOUS OSTEOMYELITIS, RIGHT HAND","OSTEOMYELITIS"
"CRP","M86042","ACUTE HEMATOGENOUS OSTEOMYELITIS, LEFT HAND","OSTEOMYELITIS"
"CRP","M86049","ACUTE HEMATOGENOUS OSTEOMYELITIS, UNSPECIFIED HAND","OSTEOMYELITIS"
"CRP","M86051","ACUTE HEMATOGENOUS OSTEOMYELITIS, RIGHT FEMUR","OSTEOMYELITIS"
"CRP","M86052","ACUTE HEMATOGENOUS OSTEOMYELITIS, LEFT FEMUR","OSTEOMYELITIS"
"CRP","M86059","ACUTE HEMATOGENOUS OSTEOMYELITIS, UNSPECIFIED FEMUR","OSTEOMYELITIS"
"CRP","M86061","ACUTE HEMATOGENOUS OSTEOMYELITIS, RIGHT TIBIA AND FIBULA","OSTEOMYELITIS"
"CRP","M86062","ACUTE HEMATOGENOUS OSTEOMYELITIS, LEFT TIBIA AND FIBULA","OSTEOMYELITIS"
"CRP","M86069","ACUTE HEMATOGENOUS OSTEOMYELITIS, UNSPECIFIED TIBIA AND FIBULA","OSTEOMYELITIS"
"CRP","M86071","ACUTE HEMATOGENOUS OSTEOMYELITIS, RIGHT ANKLE AND FOOT","OSTEOMYELITIS"
"CRP","M86072","ACUTE HEMATOGENOUS OSTEOMYELITIS, LEFT ANKLE AND FOOT","OSTEOMYELITIS"
"CRP","M86079","ACUTE HEMATOGENOUS OSTEOMYELITIS, UNSPECIFIED ANKLE AND FOOT","OSTEOMYELITIS"
"CRP","M8608","ACUTE HEMATOGENOUS OSTEOMYELITIS, OTHER SITES","OSTEOMYELITIS"
"CRP","M8609","ACUTE HEMATOGENOUS OSTEOMYELITIS, MULTIPLE SITES","OSTEOMYELITIS"
"CRP","M8610","OTHER ACUTE OSTEOMYELITIS, UNSPECIFIED SITE","OSTEOMYELITIS"
"CRP","M86111","OTHER ACUTE OSTEOMYELITIS, RIGHT SHOULDER","OSTEOMYELITIS"
"CRP","M86112","OTHER ACUTE OSTEOMYELITIS, LEFT SHOULDER","OSTEOMYELITIS"
"CRP","M86119","OTHER ACUTE OSTEOMYELITIS, UNSPECIFIED SHOULDER","OSTEOMYELITIS"
"CRP","M86121","OTHER ACUTE OSTEOMYELITIS, RIGHT HUMERUS","OSTEOMYELITIS"
"CRP","M86122","OTHER ACUTE OSTEOMYELITIS, LEFT HUMERUS","OSTEOMYELITIS"
"CRP","M86129","OTHER ACUTE OSTEOMYELITIS, UNSPECIFIED HUMERUS","OSTEOMYELITIS"
"CRP","M86131","OTHER ACUTE OSTEOMYELITIS, RIGHT RADIUS AND ULNA","OSTEOMYELITIS"
"CRP","M86132","OTHER ACUTE OSTEOMYELITIS, LEFT RADIUS AND ULNA","OSTEOMYELITIS"
"CRP","M86139","OTHER ACUTE OSTEOMYELITIS, UNSPECIFIED RADIUS AND ULNA","OSTEOMYELITIS"
"CRP","M86141","OTHER ACUTE OSTEOMYELITIS, RIGHT HAND","OSTEOMYELITIS"
"CRP","M86142","OTHER ACUTE OSTEOMYELITIS, LEFT HAND","OSTEOMYELITIS"
"CRP","M86149","OTHER ACUTE OSTEOMYELITIS, UNSPECIFIED HAND","OSTEOMYELITIS"
"CRP","M86151","OTHER ACUTE OSTEOMYELITIS, RIGHT FEMUR","OSTEOMYELITIS"
"CRP","M86152","OTHER ACUTE OSTEOMYELITIS, LEFT FEMUR","OSTEOMYELITIS"
"CRP","M86159","OTHER ACUTE OSTEOMYELITIS, UNSPECIFIED FEMUR","OSTEOMYELITIS"
"CRP","M86161","OTHER ACUTE OSTEOMYELITIS, RIGHT TIBIA AND FIBULA","OSTEOMYELITIS"
"CRP","M86162","OTHER ACUTE OSTEOMYELITIS, LEFT TIBIA AND FIBULA","OSTEOMYELITIS"
"CRP","M86169","OTHER ACUTE OSTEOMYELITIS, UNSPECIFIED TIBIA AND FIBULA","OSTEOMYELITIS"
"CRP","M86171","OTHER ACUTE OSTEOMYELITIS, RIGHT ANKLE AND FOOT","OSTEOMYELITIS"
"CRP","M86172","OTHER ACUTE OSTEOMYELITIS, LEFT ANKLE AND FOOT","OSTEOMYELITIS"
"CRP","M86179","OTHER ACUTE OSTEOMYELITIS, UNSPECIFIED ANKLE AND FOOT","OSTEOMYELITIS"
"CRP","M8618","OTHER ACUTE OSTEOMYELITIS, OTHER SITE","OSTEOMYELITIS"
"CRP","M8619","OTHER ACUTE OSTEOMYELITIS, MULTIPLE SITES","OSTEOMYELITIS"
"CRP","M8620","SUBACUTE OSTEOMYELITIS, UNSPECIFIED SITE","OSTEOMYELITIS"
"CRP","M86211","SUBACUTE OSTEOMYELITIS, RIGHT SHOULDER","OSTEOMYELITIS"
"CRP","M86212","SUBACUTE OSTEOMYELITIS, LEFT SHOULDER","OSTEOMYELITIS"
